molecule,conformer_id,plane_angle_deg,interplane_distance_A,pi_overlap_pct,centroid_distance_A,slip_stack_A,bridge_dihedral_L_deg,bridge_dihedral_R_deg,energy_kcal_mol,geometry_warnings,rel_energy_kcal_mol,classification,angle_bin,dist_bin,overlap_bin
mol_2879,0,64.46393420844763,7.445940416677256,0.0,9.715536321531612,6.240962852500578,-117.82923612073719,,46.200878,interplane_distance unreliable at angle 64.5 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_2880,0,88.41718434734156,7.326062833912417,0.0,7.35969633918411,0.7028040684053934,-117.49722645816874,,46.565712,interplane_distance unreliable at angle 88.4 deg (>50 deg),0.0,monomer,80-90,>7.0,0-10%
mol_2881,0,60.427275192361826,3.8003164462052013,17.389315339381664,7.625114053081435,6.610594468820657,-121.53293662995553,,47.027119,interplane_distance unreliable at angle 60.4 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,10-25%
mol_2882,0,79.74848608578259,7.326764529502309,1.5869974358974024,7.390315677120971,0.9671025471617785,-117.84432342279626,,47.147518,interplane_distance unreliable at angle 79.7 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_2883,0,59.61903653908961,6.602544705987009,19.15993155637533,6.8001431097073235,1.6273751005662196,-117.47720921394172,,47.200428,interplane_distance unreliable at angle 59.6 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,10-25%
mol_2884,0,81.60750899698469,7.236277627139564,2.646231921899263,7.265302969766643,0.6487783484822935,-117.6121259997953,,47.575073,interplane_distance unreliable at angle 81.6 deg (>50 deg),0.0,monomer,80-90,>7.0,0-10%
mol_2885,0,88.05228081358699,0.4864596307583047,0.0,7.993725773849139,7.978910249848816,-116.84074807051724,,47.72044,"interplane_distance unreliable at angle 88.1 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_2886,0,66.6633533839733,3.908609452141294,18.86258252041248,7.816918836248717,6.769563667115609,-116.83282568840924,,47.833538,interplane_distance unreliable at angle 66.7 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,10-25%
mol_2887,0,64.68038560786674,3.8917186444291887,18.862640623607803,7.80008130678777,6.759866447282982,-117.01185372007517,,47.848518,interplane_distance unreliable at angle 64.7 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,10-25%
mol_2888,0,78.29894036275277,6.512737265554134,0.0,8.312411405392542,5.1653108989065215,-117.52838412498485,,47.989147,interplane_distance unreliable at angle 78.3 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_2889,0,20.473375474528204,3.2279697278748656,4.854429292907309,7.120947828238878,6.347291501768567,-116.70838101947191,,48.307491,,0.0,monomer,20-40,3.0-3.6,0-10%
mol_2890,0,60.62293687690516,7.198727105403496,16.118411913744485,7.666584589470071,2.6372044534751162,-117.00433863636724,,48.358601,interplane_distance unreliable at angle 60.6 deg (>50 deg),0.0,monomer,60-80,>7.0,10-25%
mol_2891,0,89.28143133166435,7.3332938803318175,0.5770553680872688,9.500308698405542,6.0397571333363995,-117.65645348825176,,48.388565,interplane_distance unreliable at angle 89.3 deg (>50 deg),0.0,monomer,80-90,>7.0,0-10%
mol_2892,0,59.86804528684586,6.589802873948219,20.215081387955465,6.798632380486535,1.6720945928696158,-117.4687495204842,,48.41077,interplane_distance unreliable at angle 59.9 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,10-25%
mol_2893,0,49.16210741678506,6.523274657189091,16.191413803903757,6.840998666313274,2.060618960257945,-117.96157774150265,,48.53075,,0.0,monomer,40-60,5.0-7.0,10-25%
mol_2894,0,80.95937860673223,6.088776352581899,0.0,8.2405171837088,5.552740403011784,-117.0760080183109,,49.021198,interplane_distance unreliable at angle 81.0 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2895,0,21.809991354829492,3.8587558062577427,0.6026059348744301,7.710150361860656,6.675059717348763,-115.69823117960647,,49.054581,,0.0,monomer,20-40,3.6-4.2,0-10%
mol_2896,0,56.40611293361315,4.077388049745221,17.051117570591373,8.019216067671453,6.905268498168255,-121.48394992102585,,49.411606,interplane_distance unreliable at angle 56.4 deg (>50 deg),0.0,monomer,40-60,3.6-4.2,10-25%
mol_2897,0,23.755034095093784,3.011471912966057,0.0,7.628583151051051,7.009016893253757,-117.08770615950404,,49.4487,,0.0,monomer,20-40,3.0-3.6,0-10%
mol_2898,0,88.65360903437035,1.766545921815599,5.781653450855884,8.12830252451273,7.934016475664561,-117.14963264705457,,49.49332,"interplane_distance unreliable at angle 88.7 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_2899,0,23.986990482994134,2.4178584127112304,0.0,7.901936613577712,7.522935792699651,-117.00459712982445,,49.565868,,0.0,monomer,20-40,<3.0,0-10%
mol_2900,0,23.031817352260916,3.084380068997145,0.0,7.823579211268971,7.189922897011704,-117.17351013503239,,49.599628,,0.0,monomer,20-40,3.0-3.6,0-10%
mol_2901,0,44.350973665562265,4.028767743351846,0.0,8.978708189377802,8.02410314116959,-117.44144079669981,,50.128071,,0.0,monomer,40-60,3.6-4.2,0-10%
mol_2902,0,21.195244218147494,3.452479087232568,0.0,7.78310497471928,6.975464945057196,-117.14858794241644,,50.18269,,0.0,monomer,20-40,3.0-3.6,0-10%
mol_2903,0,58.910930671226765,6.593604750755913,18.086373136681004,6.810680646235001,1.705798128680262,-117.25956381449141,,50.863068,interplane_distance unreliable at angle 58.9 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,10-25%
mol_2904,0,64.92963888180542,6.4173730724051365,22.61774534005141,7.297331970144979,3.4739569272041155,-117.6036696226141,,50.942421,interplane_distance unreliable at angle 64.9 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_2905,0,35.48160339137812,0.43638001699309253,0.0,7.874115919581067,7.862014627038612,-117.44668320105994,,51.015289,,0.0,monomer,20-40,<3.0,0-10%
mol_2906,0,24.335165581392708,4.669584987813147,54.414181463935826,4.944924032783517,1.6270371020938919,-117.56860290895852,,51.38464,,0.0,monomer,20-40,4.2-5.0,50-70%
mol_2907,0,62.40101064814498,6.073864903621543,10.75290388601283,8.527788910673154,5.985929237599996,-115.70727852123676,,51.403564,interplane_distance unreliable at angle 62.4 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_2908,0,81.2916008800839,7.14235317990699,0.0,9.813900037446887,6.730484752116487,-117.36310149590302,,51.723633,interplane_distance unreliable at angle 81.3 deg (>50 deg),0.0,monomer,80-90,>7.0,0-10%
mol_2909,0,66.38684990359961,4.755039099237527,12.913631291948818,7.915342722523137,6.327894877423484,-120.63389415022388,,52.121861,interplane_distance unreliable at angle 66.4 deg (>50 deg),0.0,monomer,60-80,4.2-5.0,10-25%
mol_2910,0,72.47301347348358,0.6914039373391764,17.44256370339165,7.142516147339115,7.108973027831227,-117.6540872115253,,52.423401,"interplane_distance unreliable at angle 72.5 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,10-25%
mol_2911,0,73.3366285942018,2.130398248576158,0.0,8.8163874880815,8.555120784796884,-117.63131059279847,,52.439781,interplane_distance unreliable at angle 73.3 deg (>50 deg),0.0,monomer,60-80,<3.0,0-10%
mol_2912,0,73.30726354703626,0.6300902064883086,0.0,8.823920565570614,8.801395371143576,-118.21675057145934,,52.450527,"interplane_distance unreliable at angle 73.3 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_2913,0,74.3630985956723,7.18553699616964,0.5176669526930914,7.2929913511192375,1.247309474099108,-116.7456681193774,,52.532001,interplane_distance unreliable at angle 74.4 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_2914,0,62.58365826538033,1.7423300554058123,0.0,7.8064973435594025,7.60957861862466,-116.6814009443068,,52.942219,"interplane_distance unreliable at angle 62.6 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_2915,0,71.57867948375763,4.083759576099953,13.977837708099011,7.9472030438387575,6.817693447538686,-118.00435481992098,,52.993294,interplane_distance unreliable at angle 71.6 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,10-25%
mol_2916,0,64.81815822199387,5.734743420876557,0.0,9.131859280699631,7.106586509655181,-117.21614520136059,,53.096161,interplane_distance unreliable at angle 64.8 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_2917,0,26.393822763488146,1.9718169676746302,0.0,8.090531937239973,7.846568987365779,-116.81607467305214,,53.13084,,0.0,monomer,20-40,<3.0,0-10%
mol_2918,0,71.7629581035789,3.7495030964597476,13.429550390219266,7.798874938092033,6.838397241286789,-117.89453809704499,,53.391289,interplane_distance unreliable at angle 71.8 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,10-25%
mol_2919,0,15.339168332924993,7.340189996416139,30.693265400864846,8.908514138452047,5.048092211074643,-125.22759153577132,,53.463608,,0.0,monomer,0-20,>7.0,25-40%
mol_2920,0,66.7464758370601,7.351468993075483,0.0,8.501459567921263,4.269744539061996,-117.0965594244933,,53.508465,interplane_distance unreliable at angle 66.7 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_2921,0,79.52631146064131,3.714539635539104,17.32194565671053,7.952393116854825,7.031553994744621,-117.74002242106596,,53.54953,interplane_distance unreliable at angle 79.5 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,10-25%
mol_2922,0,82.93290617931642,6.613262512170066,0.0,8.27004618805119,4.96572481090385,-116.83824575409483,,53.559658,interplane_distance unreliable at angle 82.9 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2923,0,81.74935958896283,6.346428092058915,0.0,8.034337622511266,4.926807435330251,-117.79294588054526,,53.570648,interplane_distance unreliable at angle 81.7 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2924,0,58.200685435362814,8.343081750458385,65.12540472074856,9.251324738382065,3.9974987579945824,-117.82595678868725,,53.610039,interplane_distance unreliable at angle 58.2 deg (>50 deg),0.0,monomer,40-60,>7.0,50-70%
mol_2925,0,63.381626522329334,4.642697693987385,20.678645009493117,7.429060779297745,5.799681214062049,-123.2171705096578,,53.761753,interplane_distance unreliable at angle 63.4 deg (>50 deg),0.0,monomer,60-80,4.2-5.0,10-25%
mol_2926,0,87.29025158836257,0.9216480533841079,6.249181914943517,6.715540025567565,6.651995392413714,-119.21105424214547,,53.850323,"interplane_distance unreliable at angle 87.3 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,80-90,<3.0,0-10%
mol_2927,0,67.15518632124338,5.901634527250703,18.729150277969428,8.850358418872085,6.59541917161164,-115.28186898964151,,53.854847,interplane_distance unreliable at angle 67.2 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,10-25%
mol_2928,0,24.411948034759188,8.190326989617468,41.75164586810053,9.449781814544714,4.713482804216397,-117.26112321418277,,53.860222,,0.0,monomer,20-40,>7.0,40-50%
mol_2929,0,62.02138575756873,3.7880275850643628,18.120932811201723,7.984454319645144,7.028681085188846,-121.43120152915814,,53.976002,interplane_distance unreliable at angle 62.0 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,10-25%
mol_2930,0,31.423618810553613,5.985145814626578,29.861260300091185,7.113752855033692,3.844932933115732,-117.42774669088408,,53.988422,,0.0,monomer,20-40,5.0-7.0,25-40%
mol_2931,0,62.801498087434304,7.485317731454706,0.41765620602508885,8.149410909538185,3.222253346909543,-117.76435016368922,,54.139755,interplane_distance unreliable at angle 62.8 deg (>50 deg),0.0,monomer,60-80,>7.0,0-10%
mol_2932,0,80.07689324825522,7.965386927953833,0.0,8.818680420845286,3.784406882588364,-117.77549130262912,,54.229034,interplane_distance unreliable at angle 80.1 deg (>50 deg),0.0,monomer,80-90,>7.0,0-10%
mol_2933,0,33.22549329530651,0.3876438570168788,0.0,8.751141475544774,8.742551650697699,-117.34488467729989,,54.258907,,0.0,monomer,20-40,<3.0,0-10%
mol_2934,0,88.41081426554918,6.5553758472171655,0.0,7.094190557244708,2.711934210894843,-117.10941256008607,,54.329025,interplane_distance unreliable at angle 88.4 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2935,0,71.51658035099808,3.5904556987207723,10.236327955746598,7.752281608017089,6.870698509287361,-117.87216197685673,,54.417713,interplane_distance unreliable at angle 71.5 deg (>50 deg),0.0,monomer,60-80,3.0-3.6,10-25%
mol_2936,0,57.71351384559575,7.455475839576872,67.3388238786527,9.238736883903556,5.456201903841677,-117.27677291504662,,54.455315,interplane_distance unreliable at angle 57.7 deg (>50 deg),0.0,monomer,40-60,>7.0,50-70%
mol_2937,0,15.258465468656025,8.540530399470143,62.540550436041315,8.767421246295859,1.9816699537830282,116.14245637668569,-179.98211511756162,51.034821,,0.0,monomer,0-20,>7.0,50-70%
mol_2938,0,67.54049891841748,3.8248057329174676,0.007107613926522184,7.292971554517403,6.209532607245223,116.84021371407052,-179.9357439699641,53.365543,interplane_distance unreliable at angle 67.5 deg (>50 deg),0.0,monomer,60-80,3.6-4.2,0-10%
mol_2939,0,84.37861833916588,6.463751734508349,0.0,7.856744013425664,4.466356457689012,117.58943421848326,176.87784774291686,54.629234,interplane_distance unreliable at angle 84.4 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2940,0,19.776078290240903,8.32203338987625,1.5774480009725327,9.807632841567836,5.18974201794124,117.67795631026767,179.79411530656995,56.990814,,0.0,monomer,0-20,>7.0,0-10%
mol_2941,0,82.64536135125593,6.4817837305136035,0.0,7.717521960448185,4.188869164923769,117.60378005294295,176.9604377152368,57.640743,interplane_distance unreliable at angle 82.6 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2942,0,61.259461280952934,0.30432823053637015,2.050292111868414,7.357826147375322,7.351529768905148,117.99375093424565,-179.34209657173156,59.047894,"interplane_distance unreliable at angle 61.3 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_2943,0,40.423029499574604,3.643781520295295,0.0,7.544523899325922,6.606261961189135,117.13106911489695,-179.5090477185072,59.097145,,0.0,monomer,40-60,3.6-4.2,0-10%
mol_2944,0,13.182820248805248,8.886561915779723,20.89145023082325,9.461514872497954,3.2479656709259412,118.345161429122,179.4474853122609,59.498653,,0.0,monomer,0-20,>7.0,10-25%
mol_2945,0,51.83590792693305,5.819188363496123,0.1382992487768817,7.865582337786567,5.291921418790278,117.93342233174988,177.44143007738148,59.910275,interplane_distance unreliable at angle 51.8 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,0-10%
mol_2946,0,34.489666917981886,8.79714657340041,31.582927465921667,9.866658938820175,4.467792607217738,117.0528718659899,179.7364674611868,59.911552,,0.0,monomer,20-40,>7.0,25-40%
mol_2947,0,56.35546168260494,5.522853694112879,0.0,9.903379705560118,8.220402463743715,118.05214400613416,177.29132393909717,59.920574,interplane_distance unreliable at angle 56.4 deg (>50 deg),0.0,monomer,40-60,5.0-7.0,0-10%
mol_2948,0,56.567292054591206,0.9754183633838113,0.0,7.86420150062929,7.803475139889511,117.889286155678,177.14802218537469,60.170803,"interplane_distance unreliable at angle 56.6 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,40-60,<3.0,0-10%
mol_2949,0,21.930676390458483,7.742616683885199,6.177412131844887,9.241173465258619,5.044915648593401,116.01402323024693,176.08822343947617,60.21946,,0.0,monomer,20-40,>7.0,0-10%
mol_2950,0,37.69367937535738,6.598836877741165,0.0,9.973046772802181,7.477767968683117,118.88219256625025,-178.46631438566473,60.23106,,0.0,monomer,20-40,5.0-7.0,0-10%
mol_2951,0,27.771641484352237,8.28270300134683,15.755949269456023,10.247412309212507,6.033762509950175,116.91445446482263,-179.3297437794629,60.260536,,0.0,monomer,20-40,>7.0,10-25%
mol_2952,0,25.99368789177519,9.35629084971629,24.764578889388215,9.994090580062801,3.513071029457739,117.67816349733481,-179.38203708849903,60.504997,,0.0,monomer,20-40,>7.0,10-25%
mol_2953,0,82.79590225330888,6.345867907627873,0.0,8.238799962373163,5.254311117448099,117.4182517487187,179.82307560744624,60.780121,interplane_distance unreliable at angle 82.8 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2954,0,19.007343695724376,4.855410203249695,22.15895269982772,7.089429056348614,5.165752230138293,-116.7931222509782,,38.296627,,0.0,monomer,0-20,4.2-5.0,10-25%
mol_2955,0,77.5311418827836,5.456926330648897,0.0,7.409982172380713,5.0129622796177875,-117.1860027612019,,38.436058,interplane_distance unreliable at angle 77.5 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_2956,0,81.54537593541836,6.335086953016679,0.0,8.028304684987983,4.931566628640218,-117.66378469477964,,39.725227,interplane_distance unreliable at angle 81.5 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2957,0,19.540307248385716,5.273568130825825,21.630429701870924,7.227798757055982,4.9427273890068255,-116.87924581144517,,40.951298,,0.0,monomer,0-20,5.0-7.0,10-25%
mol_2958,0,84.64382572160957,7.113439775276989,20.395392596117052,7.34332809715731,1.823031021679899,-117.0104389144473,,41.169117,interplane_distance unreliable at angle 84.6 deg (>50 deg),0.0,monomer,80-90,>7.0,10-25%
mol_2959,0,79.7803999284638,6.141839235342896,0.0,7.850405557039711,4.8894455940528205,-117.46951896322416,,42.012993,interplane_distance unreliable at angle 79.8 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_2960,0,79.25167329781408,5.8159271306742335,0.0,7.609858076534674,4.90764012084091,-117.22608848016701,,42.476376,interplane_distance unreliable at angle 79.3 deg (>50 deg),0.0,monomer,60-80,5.0-7.0,0-10%
mol_2961,0,40.5622061657707,3.4381338754853004,0.060145731893930854,8.745414045801375,8.041237609145773,-117.22524789961068,,42.757801,,0.0,monomer,40-60,3.0-3.6,0-10%
mol_2962,0,56.82527734724865,3.0359632258977856,18.210186387239087,7.084515374039356,6.40103783585102,-117.0294573970602,,42.929939,interplane_distance unreliable at angle 56.8 deg (>50 deg),0.0,monomer,40-60,3.0-3.6,10-25%
mol_2963,0,72.9572124423776,1.4401536367778065,0.0,7.3470486567736835,7.204518128749185,-116.36975268603757,,43.082596,"interplane_distance unreliable at angle 73.0 deg (>50 deg); CRITICAL: likely measuring edge-to-face, not pi-pi distance",0.0,monomer,60-80,<3.0,0-10%
mol_2964,0,51.99393502703451,2.5432407422390297,10.10894685145582,7.143150661472848,6.675067632579872,-117.31143152636774,,43.322533,interplane_distance unreliable at angle 52.0 deg (>50 deg),0.0,monomer,40-60,<3.0,10-25%
mol_2965,0,89.98422700833139,5.855305744734974,10.399763234818797,7.8984516903631175,5.301031384615036,-117.69528050303461,,43.903728,interplane_distance unreliable at angle 90.0 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,10-25%
mol_2966,0,80.87780060315046,6.372413434397443,0.0,8.064046717994632,4.941780700426819,-117.62621793960362,,44.22699,interplane_distance unreliable at angle 80.9 deg (>50 deg),0.0,monomer,80-90,5.0-7.0,0-10%
mol_2967,0,79.47203969462797,3.046885958341981,0.5560802933011838,8.112119540077057,7.518175934983064,-116.81541723216968,,44.534325,interplane_distance unreliable at angle 79.5 deg (>50 deg),0.0,monomer,60-80,3.0-3.6,0-10%
